Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,isolate,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,serotype,isolation_source
SRR28752613,WGS,293,67309456,PRJNA1102327,SAMN41019241,Viral,21951385,USDA-NVSL,2024,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX24318031,USA,North America,USA,Cattle,Illumina iSeq 100,24-009109-002-original,24-009109-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20T00:00:00Z,2024-04-20T18:13:00Z,1,24-009109-002-original,SRP503016,H5N1,
SRR28752614,WGS,462,127643442,PRJNA1102327,SAMN41019240,Viral,41591195,USDA-NVSL,2024,public,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX24318030,USA,North America,USA,Cattle,Illumina MiSeq,24-009109-001-original,24-009109-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20T00:00:00Z,2024-04-20T18:13:00Z,1,24-009109-001-original,SRP503016,H5N1,
SRR28752615,WGS,502,126787259,PRJNA1102327,SAMN41019239,Viral,41467775,USDA-NVSL,2024,public,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX24318029,USA,North America,USA,Cattle,Illumina MiSeq,24-009108-007-original,24-009108-007-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20T00:00:00Z,2024-04-20T18:13:00Z,1,24-009108-007-original,SRP503016,H5N1,
SRR28752616,WGS,476,113320841,PRJNA1102327,SAMN41019238,Viral,37803836,USDA-NVSL,2024,public,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318028,USA,North America,USA,Cattle,Illumina MiSeq,24-009108-006-original,24-009108-006-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20T00:00:00Z,2024-04-20T18:13:00Z,1,24-009108-006-original,SRP503016,H5N1,
SRR28752617,WGS,293,105218605,PRJNA1102327,SAMN41019394,Viral,35095390,USDA-NVSL,2024,public,"sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX24318027,USA,North America,USA,Cattle,Illumina iSeq 100,24-010354-005-original,24-010354-005-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20T00:00:00Z,2024-04-20T18:13:00Z,1,24-010354-005-original,SRP503016,H5N1,
SRR28752618,WGS,293,745170210,PRJNA1102327,SAMN41019393,Viral,251636170,USDA-NVSL,2024,public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX24318026,USA,North America,USA,Cattle,Illumina iSeq 100,24-010354-004-original-300,24-010354-004-original-300,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20T00:00:00Z,2024-04-20T18:13:00Z,1,24-010354-004-original-300,SRP503016,H5N1,
SRR28752619,WGS,293,88030289,PRJNA1102327,SAMN41019392,Viral,29349301,USDA-NVSL,2024,public,"run.zq,sra,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318025,USA,North America,USA,Cattle,Illumina iSeq 100,24-010354-003-original,24-010354-003-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20T00:00:00Z,2024-04-20T18:13:00Z,1,24-010354-003-original,SRP503016,H5N1,
SRR28752620,WGS,291,54415975,PRJNA1102327,SAMN41019391,Viral,18573053,USDA-NVSL,2024,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318024,USA,North America,USA,Cattle,Illumina iSeq 100,24-010354-002-original,24-010354-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20T00:00:00Z,2024-04-20T18:13:00Z,1,24-010354-002-original,SRP503016,H5N1,
SRR28752621,WGS,291,110953091,PRJNA1102327,SAMN41019390,Viral,36905121,USDA-NVSL,2024,public,"run.zq,fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318023,USA,North America,USA,Cattle,Illumina iSeq 100,24-010354-001-original,24-010354-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20T00:00:00Z,2024-04-20T18:12:00Z,1,24-010354-001-original,SRP503016,H5N1,
SRR28752622,WGS,282,34404541,PRJNA1102327,SAMN41019389,Viral,11402282,USDA-NVSL,2024,public,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX24318022,USA,North America,USA,Cattle,Illumina iSeq 100,24-010331-001-original,24-010331-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20T00:00:00Z,2024-04-20T18:13:00Z,1,24-010331-001-original,SRP503016,H5N1,
SRR28752623,WGS,290,669075486,PRJNA1102327,SAMN41019388,Viral,226121365,USDA-NVSL,2024,public,"run.zq,fastq,sra","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX24318021,USA,North America,USA,Cattle,Illumina iSeq 100,24-010330-013-original-300,24-010330-013-original-300,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20T00:00:00Z,2024-04-20T18:13:00Z,1,24-010330-013-original-300,SRP503016,H5N1,
SRR28752624,WGS,293,101787454,PRJNA1102327,SAMN41019199,Viral,32868513,USDA-NVSL,2024,public,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX24318020,USA,North America,USA,Cattle,Illumina iSeq 100,24-008749-004-original,24-008749-004-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20T00:00:00Z,2024-04-20T18:13:00Z,1,24-008749-004-original,SRP503016,H5N1,
SRR28752625,WGS,294,473396036,PRJNA1102327,SAMN41019387,Viral,160131541,USDA-NVSL,2024,public,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX24318019,USA,North America,USA,Cattle,Illumina iSeq 100,24-010330-012-original-300,24-010330-012-original-300,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20T00:00:00Z,2024-04-20T18:13:00Z,1,24-010330-012-original-300,SRP503016,H5N1,
SRR28752626,WGS,293,693572575,PRJNA1102327,SAMN41019386,Viral,231992775,USDA-NVSL,2024,public,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318018,USA,North America,USA,Cattle,Illumina iSeq 100,24-010330-011-original-300,24-010330-011-original-300,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20T00:00:00Z,2024-04-20T18:13:00Z,1,24-010330-011-original-300,SRP503016,H5N1,
SRR28752627,WGS,293,371660918,PRJNA1102327,SAMN41019385,Viral,125889218,USDA-NVSL,2024,public,"fastq,sra,run.zq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX24318017,USA,North America,USA,Cattle,Illumina iSeq 100,24-010330-009-original-300,24-010330-009-original-300,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20T00:00:00Z,2024-04-20T18:13:00Z,1,24-010330-009-original-300,SRP503016,H5N1,
SRR28752628,WGS,293,69374764,PRJNA1102327,SAMN41019384,Viral,23196410,USDA-NVSL,2024,public,"run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX24318016,USA,North America,USA,Cattle,Illumina iSeq 100,24-010330-008-original,24-010330-008-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20T00:00:00Z,2024-04-20T18:13:00Z,1,24-010330-008-original,SRP503016,H5N1,
SRR28752629,WGS,293,51170751,PRJNA1102327,SAMN41019383,Viral,17190843,USDA-NVSL,2024,public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318015,USA,North America,USA,Cattle,Illumina iSeq 100,24-010330-007-original,24-010330-007-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20T00:00:00Z,2024-04-20T18:13:00Z,1,24-010330-007-original,SRP503016,H5N1,
SRR28752630,WGS,295,446361616,PRJNA1102327,SAMN41019382,Viral,150774928,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX24318014,USA,North America,USA,Cattle,Illumina iSeq 100,24-010330-006-original-300,24-010330-006-original-300,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20T00:00:00Z,2024-04-20T18:14:00Z,1,24-010330-006-original-300,SRP503016,H5N1,
SRR28752631,WGS,289,48421671,PRJNA1102327,SAMN41019381,Viral,16174923,USDA-NVSL,2024,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX24318013,USA,North America,USA,Cattle,Illumina iSeq 100,24-010330-005-original,24-010330-005-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20T00:00:00Z,2024-04-20T18:13:00Z,1,24-010330-005-original,SRP503016,H5N1,
SRR28752632,WGS,293,452200013,PRJNA1102327,SAMN41019380,Viral,152924297,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX24318012,USA,North America,USA,Cattle,Illumina iSeq 100,24-010330-004-original-300,24-010330-004-original-300,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20T00:00:00Z,2024-04-20T18:13:00Z,1,24-010330-004-original-300,SRP503016,H5N1,
SRR28752633,WGS,293,70229403,PRJNA1102327,SAMN41019379,Viral,23364669,USDA-NVSL,2024,public,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318011,USA,North America,USA,Cattle,Illumina iSeq 100,24-010330-003-original,24-010330-003-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20T00:00:00Z,2024-04-20T18:13:00Z,1,24-010330-003-original,SRP503016,H5N1,
SRR28752634,WGS,293,830929499,PRJNA1102327,SAMN41019378,Viral,278206122,USDA-NVSL,2024,public,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX24318010,USA,North America,USA,Cattle,Illumina iSeq 100,24-010330-002-original-300,24-010330-002-original-300,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20T00:00:00Z,2024-04-20T18:14:00Z,1,24-010330-002-original-300,SRP503016,H5N1,
SRR28752635,WGS,293,103593431,PRJNA1102327,SAMN41019198,Viral,33159035,USDA-NVSL,2024,public,"fastq,run.zq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318009,USA,North America,USA,Cattle,Illumina iSeq 100,24-008749-003-original,24-008749-003-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20T00:00:00Z,2024-04-20T18:13:00Z,1,24-008749-003-original,SRP503016,H5N1,
SRR28752636,WGS,450,43620398,PRJNA1102327,SAMN41019180,Viral,23675756,USDA-NVSL,2024,public,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX24318008,USA,North America,USA,PEFA,Illumina MiSeq,24-005915-001-original,24-005915-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20T00:00:00Z,2024-04-20T18:13:00Z,1,24-005915-001-original,SRP503016,H5N1,
SRR28752637,WGS,292,31320272,PRJNA1102327,SAMN41019377,Viral,10763000,USDA-NVSL,2024,public,"run.zq,sra,fastq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX24318007,USA,North America,USA,Cattle,Illumina iSeq 100,24-010327-003-original,24-010327-003-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20T00:00:00Z,2024-04-20T18:12:00Z,1,24-010327-003-original,SRP503016,H5N1,
SRR28752638,WGS,292,49614425,PRJNA1102327,SAMN41019376,Viral,16687509,USDA-NVSL,2024,public,"sra,run.zq,fastq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24318006,USA,North America,USA,Chicken,Illumina iSeq 100,24-010308-012-original,24-010308-012-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20T00:00:00Z,2024-04-20T18:13:00Z,1,24-010308-012-original,SRP503016,H5N1,
SRR28752639,WGS,287,35683167,PRJNA1102327,SAMN41019375,Viral,11996293,USDA-NVSL,2024,public,"run.zq,fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX24318005,USA,North America,USA,Chicken,Illumina iSeq 100,24-010308-007-original,24-010308-007-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20T00:00:00Z,2024-04-20T18:13:00Z,1,24-010308-007-original,SRP503016,H5N1,
SRR28752640,WGS,293,582224793,PRJNA1102327,SAMN41019374,Viral,195250560,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX24318004,USA,North America,USA,Chicken,Illumina iSeq 100,24-010308-006-original-300,24-010308-006-original-300,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20T00:00:00Z,2024-04-20T18:13:00Z,1,24-010308-006-original-300,SRP503016,H5N1,
SRR28752641,WGS,294,635324468,PRJNA1102327,SAMN41019373,Viral,217822585,USDA-NVSL,2024,public,"fastq,sra,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX24318003,USA,North America,USA,Chicken,Illumina iSeq 100,24-010308-001-original-300,24-010308-001-original-300,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20T00:00:00Z,2024-04-20T18:14:00Z,1,24-010308-001-original-300,SRP503016,H5N1,
SRR28752642,WGS,287,12213474,PRJNA1102327,SAMN41019372,Viral,4297989,USDA-NVSL,2024,public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX24318002,USA,North America,USA,Cattle,Illumina iSeq 100,24-010303-002-original,24-010303-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20T00:00:00Z,2024-04-20T18:13:00Z,1,24-010303-002-original,SRP503016,H5N1,
SRR28752643,WGS,293,670446950,PRJNA1102327,SAMN41019371,Viral,226899056,USDA-NVSL,2024,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX24318001,USA,North America,USA,Cattle,Illumina iSeq 100,24-010303-001-original-300,24-010303-001-original-300,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20T00:00:00Z,2024-04-20T18:14:00Z,1,24-010303-001-original-300,SRP503016,H5N1,
SRR28752644,WGS,290,48847227,PRJNA1102327,SAMN41019370,Viral,15643960,USDA-NVSL,2024,public,"fastq,sra,run.zq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24318000,USA,North America,USA,Cattle,Illumina iSeq 100,24-010195-001-original,24-010195-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20T00:00:00Z,2024-04-20T18:13:00Z,1,24-010195-001-original,SRP503016,H5N1,
SRR28752645,WGS,289,58286814,PRJNA1102327,SAMN41019369,Viral,18646902,USDA-NVSL,2024,public,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX24317999,USA,North America,USA,Cattle,Illumina iSeq 100,24-010194-001-original,24-010194-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20T00:00:00Z,2024-04-20T18:13:00Z,1,24-010194-001-original,SRP503016,H5N1,
SRR28752646,WGS,292,75549702,PRJNA1102327,SAMN41019368,Viral,24187444,USDA-NVSL,2024,public,"run.zq,fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24317998,USA,North America,USA,Cattle,Illumina iSeq 100,24-010193-007-original,24-010193-007-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20T00:00:00Z,2024-04-20T18:13:00Z,1,24-010193-007-original,SRP503016,H5N1,
SRR28752647,WGS,294,53203774,PRJNA1102327,SAMN41019197,Viral,16587157,USDA-NVSL,2024,public,"run.zq,sra,fastq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24317997,USA,North America,USA,Cattle,Illumina iSeq 100,24-008749-002-v,24-008749-002-v,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20T00:00:00Z,2024-04-20T18:13:00Z,1,24-008749-002-v,SRP503016,H5N1,
SRR28752648,WGS,291,63707302,PRJNA1102327,SAMN41019367,Viral,20224670,USDA-NVSL,2024,public,"fastq,sra,run.zq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX24317996,USA,North America,USA,Cattle,Illumina iSeq 100,24-010193-006-original,24-010193-006-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20T00:00:00Z,2024-04-20T18:13:00Z,1,24-010193-006-original,SRP503016,H5N1,
SRR28752649,WGS,288,106968808,PRJNA1102327,SAMN41019191,Viral,34359844,USDA-NVSL,2024,public,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX24317995,USA,North America,USA,Grackle,Illumina iSeq 100,24-008356-001-original,24-008356-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20T00:00:00Z,2024-04-20T18:13:00Z,1,24-008356-001-original,SRP503016,H5N1,
SRR28752650,WGS,449,70776004,PRJNA1102327,SAMN41019307,Viral,23358205,USDA-NVSL,2024,public,"run.zq,sra,fastq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX24317994,USA,North America,USA,Cattle,Illumina MiSeq,24-009367-018-original,24-009367-018-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20T00:00:00Z,2024-04-20T18:13:00Z,1,24-009367-018-original,SRP503016,H5N1,
SRR28752651,WGS,502,74313174,PRJNA1102327,SAMN41019306,Viral,24400511,USDA-NVSL,2024,public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX24317993,USA,North America,USA,Cattle,Illumina MiSeq,24-009367-016-original,24-009367-016-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20T00:00:00Z,2024-04-20T18:13:00Z,1,24-009367-016-original,SRP503016,H5N1,
SRR28752652,WGS,502,70735727,PRJNA1102327,SAMN41019305,Viral,23264956,USDA-NVSL,2024,public,"run.zq,fastq,sra","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX24317992,USA,North America,USA,Cattle,Illumina MiSeq,24-009367-014-original,24-009367-014-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20T00:00:00Z,2024-04-20T18:13:00Z,1,24-009367-014-original,SRP503016,H5N1,
SRR28752653,WGS,446,37972175,PRJNA1102327,SAMN41019304,Viral,18388813,USDA-NVSL,2024,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX24317991,USA,North America,USA,Cattle,Illumina MiSeq,24-009367-013-original,24-009367-013-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20T00:00:00Z,2024-04-20T18:13:00Z,1,24-009367-013-original,SRP503016,H5N1,
SRR28752654,WGS,485,68396731,PRJNA1102327,SAMN41019303,Viral,22361134,USDA-NVSL,2024,public,"run.zq,fastq,sra","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24317990,USA,North America,USA,Cattle,Illumina MiSeq,24-009367-012-original,24-009367-012-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20T00:00:00Z,2024-04-20T18:13:00Z,1,24-009367-012-original,SRP503016,H5N1,
SRR28752655,WGS,480,98814167,PRJNA1102327,SAMN41019302,Viral,32334824,USDA-NVSL,2024,public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX24317989,USA,North America,USA,Cattle,Illumina MiSeq,24-009367-011-original,24-009367-011-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20T00:00:00Z,2024-04-20T18:13:00Z,1,24-009367-011-original,SRP503016,H5N1,
SRR28752656,WGS,477,66426643,PRJNA1102327,SAMN41019301,Viral,22075351,USDA-NVSL,2024,public,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX24317988,USA,North America,USA,Cattle,Illumina MiSeq,24-009367-010-original,24-009367-010-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20T00:00:00Z,2024-04-20T18:13:00Z,1,24-009367-010-original,SRP503016,H5N1,
SRR28752657,WGS,496,60914996,PRJNA1102327,SAMN41019300,Viral,19956233,USDA-NVSL,2024,public,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX24317987,USA,North America,USA,Cattle,Illumina MiSeq,24-009367-009-original,24-009367-009-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20T00:00:00Z,2024-04-20T18:13:00Z,1,24-009367-009-original,SRP503016,H5N1,
SRR28752658,WGS,465,82726147,PRJNA1102327,SAMN41019299,Viral,27179427,USDA-NVSL,2024,public,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX24317986,USA,North America,USA,Cattle,Illumina MiSeq,24-009367-007-original,24-009367-007-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20T00:00:00Z,2024-04-20T18:13:00Z,1,24-009367-007-original,SRP503016,H5N1,
SRR28752659,WGS,487,84662509,PRJNA1102327,SAMN41019298,Viral,27596032,USDA-NVSL,2024,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX24317985,USA,North America,USA,Cattle,Illumina MiSeq,24-009367-005-original,24-009367-005-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20T00:00:00Z,2024-04-20T18:13:00Z,1,24-009367-005-original,SRP503016,H5N1,
SRR28752660,WGS,292,88023692,PRJNA1102327,SAMN41019190,Viral,27676784,USDA-NVSL,2024,public,"fastq,run.zq,sra","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX24317984,USA,North America,USA,Chicken,Illumina iSeq 100,24-008355-006-original,24-008355-006-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20T00:00:00Z,2024-04-20T18:12:00Z,1,24-008355-006-original,SRP503016,H5N1,
SRR28752661,WGS,483,91025666,PRJNA1102327,SAMN41019297,Viral,29887584,USDA-NVSL,2024,public,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX24317983,USA,North America,USA,Cattle,Illumina MiSeq,24-009367-004-original,24-009367-004-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20T00:00:00Z,2024-04-20T18:13:00Z,1,24-009367-004-original,SRP503016,H5N1,
SRR28752662,WGS,491,105142603,PRJNA1102327,SAMN41019296,Viral,34473496,USDA-NVSL,2024,public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX24317982,USA,North America,USA,Cattle,Illumina MiSeq,24-009367-003-original,24-009367-003-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20T00:00:00Z,2024-04-20T18:13:00Z,1,24-009367-003-original,SRP503016,H5N1,
SRR28752663,WGS,291,44211706,PRJNA1102327,SAMN41019295,Viral,16101146,USDA-NVSL,2024,public,"fastq,sra,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24317981,USA,North America,USA,Cattle,Illumina iSeq 100,24-009367-002-original,24-009367-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20T00:00:00Z,2024-04-20T18:13:00Z,1,24-009367-002-original,SRP503016,H5N1,
SRR28752664,WGS,291,47677849,PRJNA1102327,SAMN41019294,Viral,17226762,USDA-NVSL,2024,public,"sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX24317980,USA,North America,USA,Cattle,Illumina iSeq 100,24-009367-001-original,24-009367-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20T00:00:00Z,2024-04-20T18:13:00Z,1,24-009367-001-original,SRP503016,H5N1,
SRR28752665,WGS,483,89995140,PRJNA1102327,SAMN41019293,Viral,29310976,USDA-NVSL,2024,public,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX24317979,USA,North America,USA,Cat,Illumina MiSeq,24-009311-006-original,24-009311-006-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20T00:00:00Z,2024-04-20T18:13:00Z,1,24-009311-006-original,SRP503016,H5N1,
SRR28752666,WGS,473,110671475,PRJNA1102327,SAMN41019292,Viral,35866812,USDA-NVSL,2024,public,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX24317978,USA,North America,USA,Cat,Illumina MiSeq,24-009311-004-original,24-009311-004-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20T00:00:00Z,2024-04-20T18:13:00Z,1,24-009311-004-original,SRP503016,H5N1,
SRR28752667,WGS,448,115296099,PRJNA1102327,SAMN41019291,Viral,61855056,USDA-NVSL,2024,public,"fastq,run.zq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX24317977,USA,North America,USA,Cattle,Illumina MiSeq,24-009310-010-original,24-009310-010-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20T00:00:00Z,2024-04-20T18:13:00Z,1,24-009310-010-original,SRP503016,H5N1,
SRR28752668,WGS,504,107939313,PRJNA1102327,SAMN41019290,Viral,35413331,USDA-NVSL,2024,public,"fastq,sra,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24317976,USA,North America,USA,Cattle,Illumina MiSeq,24-009310-007-original-repeat,24-009310-007-original-repeat,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20T00:00:00Z,2024-04-20T18:13:00Z,1,24-009310-007-original-repeat,SRP503016,H5N1,
